,PROPNUM,BOLO_ID,LEASE,API,API10,D_DATE,Liquid_bbl,Gas_mcf,Water_Bbl,Well_Count,Days,TP,CP,CHK
194,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/7/17,319.2797773,202.6020408,115.0,1,,340.0,740.0,22.0
195,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/8/17,327.5989311,201.6,98.0,1,,340.0,740.0,22.0
196,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/9/17,339.7971446,200.064433,136.0,1,,340.0,740.0,22.0
197,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/10/17,335.6666406,197.075718,104.0,1,,340.0,740.0,22.0
198,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/11/17,305.9872965,189.5206612,95.0,1,,340.0,740.0,22.0
199,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/12/17,362.6590801,208.3315068,190.0,1,,340.0,970.0,22.0
200,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/13/17,593.0485821,367.7651297,216.0,1,,340.0,970.0,24.0
201,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/14/17,560.4465083,379.401122,203.0,1,,340.0,960.0,24.0
202,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/15/17,498.6164247,350.090625,165.0,1,,340.0,960.0,24.0
203,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/16/17,523.2304182,347.9591837,210.0,1,,340.0,960.0,24.0
204,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/17/17,456.2070069,316.7193277,180.0,1,,340.0,960.0,24.0
205,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/18/17,427.7493724,288.4551495,188.0,1,,340.0,940.0,24.0
206,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/19/17,467.3467862,285.768595,274.0,1,,340.0,960.0,24.0
207,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/20/17,428.6456758,217.9865772,269.0,1,,340.0,960.0,24.0
208,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/21/17,378.4386518,292.5656566,220.0,1,,320.0,960.0,24.0
209,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/22/17,415.0938791,296.7235495,207.0,1,,320.0,960.0,24.0
210,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/23/17,349.3299505,304.5959596,181.0,1,,320.0,920.0,24.0
211,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/24/17,491.765,391.3640288,216.0,1,,350.0,920.0,26.0
212,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/25/17,471.6376208,446.7780785,300.0,1,,350.0,920.0,26.0
213,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/26/17,438.3249663,486.0610583,241.0,1,,350.0,930.0,26.0
214,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/27/17,653.1935142,630.1601831,443.0,1,,390.0,900.0,30.0
215,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/28/17,452.5855596,616.8717949,292.0,1,,380.0,900.0,30.0
216,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/29/17,506.8881647,561.5622733,356.0,1,,380.0,920.0,30.0
217,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/30/17,335.4402346,536.166065,221.0,1,,320.0,920.0,30.0
218,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,10/31/17,436.4554038,626.2415197,306.0,1,,315.0,890.0,32.0
219,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/1/17,428.9022309,569.2303433,348.0,1,,310.0,860.0,32.0
220,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/2/17,369.5150711,550.3770492,260.0,1,,310.0,860.0,32.0
221,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/3/17,416.0673663,590.2986612,173.0,1,,260.0,880.0,34.0
222,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/4/17,416.8633474,619.1344538,348.0,1,,260.0,860.0,34.0
223,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/5/17,370.645638,616.7908497,236.0,1,,240.0,830.0,34.0
224,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/6/17,302.7427627,610.7222832,182.0,1,,240.0,840.0,34.0
225,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/7/17,344.7096144,590.4603015,190.0,1,,230.0,830.0,34.0
226,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/8/17,314.412416,535.9887112,114.0,1,,230.0,830.0,34.0
227,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/9/17,401.5546569,516.1961538,208.0,1,,230.0,830.0,34.0
228,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/10/17,321.2651606,541.6439888,223.0,1,,210.0,840.0,34.0
229,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/11/17,373.7462425,534.7535545,231.0,1,,220.0,840.0,34.0
230,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/12/17,358.599926,558.087963,204.0,1,,220.0,840.0,34.0
231,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/13/17,297.5037463,562.8,170.0,1,,220.0,840.0,34.0
232,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/14/17,315.289091,544.3641675,188.0,1,,180.0,830.0,34.0
233,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/15/17,316.9833998,501.852459,190.0,1,,180.0,830.0,34.0
234,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/16/17,343.2869005,488.5062241,195.0,1,,180.0,830.0,34.0
235,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/17/17,309.3385042,458.5224839,159.0,1,,180.0,830.0,34.0
236,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/18/17,325.8137309,431.5929978,160.0,1,,240.0,800.0,34.0
237,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/19/17,326.6346025,410.1585366,172.0,1,,240.0,800.0,34.0
238,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/20/17,246.7159999,401.853567,122.0,1,,240.0,800.0,34.0
239,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/21/17,366.3598806,409.5280899,188.0,1,,240.0,820.0,34.0
240,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/22/17,203.8898694,400.2858881,92.0,1,,110.0,820.0,34.0
241,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/23/17,325.414448,302.9864532,146.0,1,,110.0,830.0,34.0
242,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/24/17,308.3949999,291.2474227,182.0,1,,200.0,820.0,34.0
243,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/25/17,290.9187942,376.7662179,173.0,1,,220.0,820.0,34.0
244,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/26/17,337.1388294,368.56,166.0,1,,160.0,840.0,34.0
245,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/27/17,292.2583021,387.2974607,118.0,1,,160.0,840.0,34.0
246,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/28/17,273.190936,317.1428571,126.0,1,,110.0,820.0,34.0
247,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/29/17,279.3675576,285.3824363,127.0,1,,140.0,825.0,34.0
248,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,11/30/17,299.553057,349.4458931,143.0,1,,110.0,760.0,34.0
249,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/1/17,280.2105928,313.7597685,172.0,1,,320.0,820.0,34.0
250,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/2/17,298.8158045,387.7530864,122.0,1,,180.0,800.0,34.0
251,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/3/17,299.7650099,386.9261084,133.0,1,,160.0,870.0,34.0
252,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/4/17,218.6015323,250.5085227,79.0,1,,100.0,670.0,34.0
253,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/5/17,259.048065,237.0,118.0,1,,100.0,670.0,34.0
254,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/6/17,495.3617237,318.0350877,153.0,1,,100.0,670.0,34.0
255,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/7/17,176.1138623,422.0,43.0,1,,120.0,780.0,34.0
256,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/8/17,98.9314425,83.79912664,34.0,1,,120.0,780.0,34.0
257,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/9/17,0.0,0.0,0.0,1,,120.0,780.0,34.0
258,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/10/17,0.0,0.0,0.0,1,,120.0,780.0,34.0
259,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/11/17,0.0,0.0,0.0,1,,120.0,780.0,34.0
260,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/12/17,0.0,0.0,0.0,1,,120.0,780.0,34.0
261,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/13/17,638.461,273.5454545,37.0,1,,350.0,820.0,28.0
262,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/14/17,493.0840014,245.1428571,125.0,1,,180.0,820.0,32.0
263,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/15/17,486.1465723,231.6725926,154.0,1,,180.0,820.0,32.0
264,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/16/17,417.294715,428.61738,150.0,1,,220.0,740.0,32.0
265,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/17/17,374.6679683,393.3764368,158.0,1,,160.0,700.0,32.0
266,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/18/17,325.3703672,386.3283984,110.0,1,,160.0,715.0,32.0
267,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/19/17,314.1452422,275.910045,183.0,1,,200.0,763.0,32.0
268,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/20/17,234.6664906,211.1578947,90.0,1,,200.0,794.0,32.0
269,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/21/17,291.6199055,245.7730263,118.0,1,,200.0,793.0,32.0
270,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/22/17,318.1481929,351.4908579,149.0,1,,150.0,781.0,32.0
271,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/23/17,316.7329365,429.3853779,143.0,1,,160.0,800.0,32.0
272,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/24/17,285.0569999,439.5879397,128.0,1,,220.0,800.0,32.0
273,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/25/17,293.7555884,428.8246506,136.0,1,,200.0,779.0,32.0
274,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/26/17,255.053498,394.0969856,111.0,1,,180.0,773.0,32.0
275,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/27/17,291.0315626,392.6244953,120.0,1,,220.0,757.0,32.0
276,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/28/17,256.1640975,365.3920705,130.0,1,,200.0,750.0,32.0
277,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/29/17,260.0434736,362.4611807,115.0,1,,160.0,750.0,32.0
278,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/30/17,258.3849999,330.3191489,100.0,1,,140.0,760.0,32.0
279,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,12/31/17,180.7170054,207.4784314,45.0,1,,120.0,580.0,32.0
280,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/1/18,0.0,1.6,0.0,1,,620.0,580.0,32.0
281,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/2/18,301.7269999,121.7475728,50.0,1,,140.0,795.0,20.0
282,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/3/18,257.1347499,170.3225806,80.0,1,,140.0,795.0,20.0
283,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/4/18,272.1123673,202.7100271,81.0,1,,200.0,790.0,26.0
284,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/5/18,274.8974409,207.7308489,90.0,1,,220.0,791.0,28.0
285,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/6/18,279.3896842,210.9078947,98.0,1,,260.0,788.0,32.0
286,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/7/18,258.3849999,199.5693161,80.0,1,,140.0,788.0,32.0
287,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/8/18,302.9000959,226.6041276,125.0,1,,120.0,791.0,32.0
288,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/9/18,217.9053501,272.9042553,110.0,1,,250.0,790.0,32.0
289,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/10/18,265.3742795,282.727672,122.0,1,,250.0,789.0,32.0
290,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/11/18,277.8434963,298.8989114,156.0,1,,100.0,717.0,32.0
291,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/12/18,255.3510623,307.964467,123.0,1,,220.0,792.0,32.0
292,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/13/18,288.4358285,358.2222222,146.0,1,,230.0,797.0,32.0
293,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/14/18,246.3293384,320.9043478,133.0,1,,210.0,792.0,32.0
294,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/15/18,233.3799999,270.2896552,99.0,1,,210.0,792.0,32.0
295,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/16/18,55.4333165,57.72,0.0,1,,100.0,573.0,20.0
296,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/17/18,219.5845268,110.0,30.0,1,,150.0,742.0,21.0
297,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/18/18,252.7428817,171.6881029,77.0,1,,300.0,777.0,24.0
298,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/19/18,296.654077,210.25,97.0,1,,250.0,780.0,28.0
299,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/20/18,261.1582675,215.4495614,96.0,1,,140.0,784.0,32.0
300,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/21/18,248.4239978,206.4967462,92.0,1,,125.0,777.0,32.0
301,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/22/18,254.980051,199.0227273,91.0,1,,200.0,786.0,32.0
302,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/23/18,268.1701555,227.9535783,100.0,1,,200.0,792.0,32.0
303,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/24/18,226.7497211,279.6319613,70.0,1,,100.0,542.0,32.0
304,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/25/18,201.7139919,151.2743363,68.0,1,,200.0,774.0,24.0
305,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/26/18,286.7239999,179.7417219,112.0,1,,150.0,793.0,32.0
306,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/27/18,244.0405633,234.1860465,98.0,1,,200.0,796.0,32.0
307,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/28/18,268.2907472,271.6395864,83.0,1,,170.0,803.0,32.0
308,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/29/18,256.4700676,340.3292517,100.0,1,,250.0,793.0,32.0
309,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/30/18,251.5372984,353.4140303,93.0,1,,150.0,787.0,32.0
310,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,1/31/18,229.0559145,286.0408759,80.0,1,,200.0,783.0,32.0
311,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/1/18,205.741376,254.7674051,83.0,1,,200.0,792.0,32.0
312,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/2/18,241.4900671,236.4152542,99.0,1,,200.0,805.0,32.0
313,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/3/18,226.7497289,214.812,78.0,1,,125.0,805.0,32.0
314,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/4/18,223.3815496,191.8542141,78.0,1,,140.0,804.0,32.0
315,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/5/18,207.0048443,233.3740831,80.0,1,,100.0,803.0,32.0
316,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/6/18,238.381,242.0358974,78.0,1,,250.0,798.0,32.0
317,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/7/18,235.2890875,235.826087,88.0,1,,300.0,804.0,32.0
318,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/8/18,207.3821613,223.7766497,63.0,1,,150.0,807.0,32.0
319,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/9/18,225.1624395,205.1305419,84.0,1,,150.0,805.0,32.0
320,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/10/18,219.0068366,232.3575,70.0,1,,180.0,810.0,32.0
321,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/11/18,231.2356639,253.055,71.0,1,,125.0,809.0,32.0
322,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/12/18,230.9831536,253.6111111,72.0,1,,150.0,810.0,32.0
323,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/13/18,227.0313274,262.2429907,83.0,1,,200.0,811.0,32.0
324,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/14/18,230.6673629,247.5536993,65.0,1,,150.0,811.0,32.0
325,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/15/18,214.3593291,247.0596659,53.0,1,,150.0,807.0,32.0
326,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/16/18,228.379,243.2794457,82.0,1,,150.0,723.0,32.0
327,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/17/18,236.2904474,325.7403651,88.0,1,,150.0,714.0,32.0
328,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/18/18,234.6477547,330.0337711,63.0,1,,140.0,705.0,32.0
329,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/19/18,231.4945231,287.3875,75.0,1,,150.0,733.0,32.0
330,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/20/18,198.3729999,263.6891892,60.0,1,,200.0,710.0,32.0
331,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/21/18,202.0257119,284.9529412,63.0,1,,150.0,708.0,32.0
332,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/22/18,220.3320522,161.6,70.0,1,,200.0,720.0,32.0
333,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/23/18,206.0020978,213.0,58.0,1,,200.0,717.0,32.0
334,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/24/18,181.703,220.6388889,48.0,1,,140.0,731.0,32.0
335,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/25/18,200.9195299,216.9908257,63.0,1,,140.0,739.0,32.0
336,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/26/18,204.2075,222.1869688,53.0,1,,150.0,742.0,32.0
337,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/27/18,238.0407097,219.6359102,73.0,1,,300.0,768.0,32.0
338,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,2/28/18,219.0363554,255.0909091,91.0,1,,150.0,779.0,32.0
339,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/1/18,218.820541,257.3487179,58.0,1,,180.0,750.0,32.0
340,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/2/18,200.7998691,223.4920635,57.0,1,,150.0,735.0,32.0
341,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/3/18,198.6381636,211.3913043,55.0,1,,140.0,762.0,32.0
342,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/4/18,173.0102746,204.0606061,47.0,1,,140.0,786.0,32.0
343,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/5/18,228.2211186,233.8163934,72.0,1,,150.0,771.0,32.0
344,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/6/18,236.7139999,266.5722543,68.0,1,,100.0,775.0,32.0
345,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/7/18,232.7926475,266.4108761,73.0,1,,100.0,781.0,32.0
346,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/8/18,191.705,241.4625,54.0,1,,200.0,779.0,32.0
347,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/9/18,207.7523307,228.8328076,60.0,1,,100.0,776.0,32.0
348,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/10/18,82.8477511,161.0,18.0,1,,100.0,581.0,32.0
349,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/11/18,225.045,201.6666667,42.0,1,,240.0,793.0,32.0
350,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/12/18,90.2299865,177.6174497,22.0,1,,100.0,583.0,32.0
351,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/13/18,177.0914757,152.1677852,18.0,1,,100.0,796.0,24.0
352,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/14/18,251.1739809,199.986911,73.0,1,,180.0,815.0,28.0
353,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/15/18,273.8227299,223.195572,75.0,1,,150.0,800.0,32.0
354,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/16/18,233.4401041,201.925,65.0,1,,160.0,780.0,32.0
355,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/17/18,240.0479999,258.2964072,70.0,1,,170.0,803.0,32.0
356,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/18/18,221.95752,241.310231,61.0,1,,140.0,802.0,32.0
357,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/19/18,211.4279956,222.0930233,58.0,1,,150.0,808.0,32.0
358,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/20/18,236.7090506,243.5570033,67.0,1,,150.0,803.0,32.0
359,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/21/18,188.4612323,246.0925926,55.0,1,,165.0,810.0,32.0
360,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/22/18,228.0069167,249.5111111,67.0,1,,125.0,710.0,32.0
361,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/23/18,188.8391407,243.6923077,54.0,1,,140.0,809.0,32.0
362,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/24/18,201.2619735,229.25,62.0,1,,160.0,811.0,32.0
363,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/25/18,225.7429255,242.8277946,65.0,1,,150.0,810.0,32.0
364,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/26/18,205.5141536,246.9135802,63.0,1,,200.0,811.0,32.0
365,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/27/18,202.3982231,224.4212219,80.0,1,,130.0,818.0,32.0
366,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/28/18,228.3558387,246.5391304,68.0,1,,140.0,810.0,32.0
367,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/29/18,145.0289999,217.6204819,46.0,1,,100.0,643.0,34.0
368,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/30/18,188.0788148,206.8181818,42.0,1,,250.0,802.0,26.0
369,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,3/31/18,201.4443377,214.7678571,65.0,1,,250.0,809.0,32.0
370,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/1/18,223.5739289,219.9069767,71.0,1,,150.0,810.0,36.0
371,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/2/18,212.8973612,210.8688525,66.0,1,,180.0,812.0,36.0
372,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/3/18,232.5759665,242.0467422,68.0,1,,150.0,814.0,38.0
373,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/4/18,221.2301704,278.0636238,75.0,1,,130.0,818.0,38.0
374,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/5/18,214.7904589,285.9312839,63.0,1,,150.0,813.0,38.0
375,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/6/18,193.9661508,262.8421053,57.0,1,,140.0,816.0,38.0
376,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/7/18,141.4795524,211.6682927,23.0,1,,140.0,781.0,38.0
377,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/8/18,168.1075878,207.1666667,41.0,1,,150.0,791.0,38.0
378,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/9/18,178.1393165,195.5374593,43.0,1,,110.0,794.0,38.0
379,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/10/18,195.5686593,233.8319088,68.0,1,,140.0,813.0,38.0
